ID,Title,Medium,Date,text,Height (cm),Width (cm),Depth (cm),Diameter (cm),Artist,URL,Name,Gender,BeginDate,EndDate,Nationality 
515b30b59562c8fee200185a,Omar Pacha,Salted paper print from collodion glass negative,1855,17.6 × 12.4 cm,17.6,12.4,,,https://api.artsy.net/api/artists?artwork_id=515b30b59562c8fee200185a,https://d32dm0rphc51dk.cloudfront.net/O3JP1_0rDcbM8v_x2uygBQ/medium.jpg,,,,,
515b30ba05635113a5001ae4,The Assumption of the Virgin,Red chalk on laid paper; laid down,1742,49.4 × 34 cm,49.4,34.0,,,https://api.artsy.net/api/artists?artwork_id=515b30ba05635113a5001ae4,https://d32dm0rphc51dk.cloudfront.net/VodpGwxPLWrcc2gr2m7UQA/medium.jpg,,,,,
515b30ba9562c8fee2001861,Mississippi Bear,Lithograph,1836,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30ba9562c8fee2001861,https://d32dm0rphc51dk.cloudfront.net/QPbLtHeL60g9kjj04FETXQ/medium.jpg,,,,,
515b30c6223afaab8f0006c8,Little Girl with a Large Hat,Gouache over graphite on wove paper,probably 1915/1920,7.5 × 5.4 cm,7.5,5.4,,,https://api.artsy.net/api/artists?artwork_id=515b30c6223afaab8f0006c8,https://d32dm0rphc51dk.cloudfront.net/Bxuadj5KyLpdCdGu3wo4Ng/medium.jpg,,,,,
515b30c638ad2dfb2f000384,"Venus Aphrodite, by Alcamanes",Lithograph [proof before letters],published 1829,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30c638ad2dfb2f000384,https://d32dm0rphc51dk.cloudfront.net/LxJYz0ZZMXhqJ2HoZQdR7g/medium.jpg,,,,,
515b30c838ad2dfb2f00038b,Evocation of Kundry (2nd plate),Lithograph,1883,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30c838ad2dfb2f00038b,https://d32dm0rphc51dk.cloudfront.net/vnpMLRT7GiggS7X4fKGxnQ/medium.jpg,,,,,
515b30cb38ad2d25a7000675,Design for a Border with a Portrait of Baron Cuvier,Graphite on tracing paper,,27.9 × 36.7 cm,27.9,36.7,,,https://api.artsy.net/api/artists?artwork_id=515b30cb38ad2d25a7000675,https://d32dm0rphc51dk.cloudfront.net/tY-nsUxOnwa81xXEMj4QCA/medium.jpg,,,,,
515b30cf38ad2d25a700067c,La laitiere,Etching and engraving,1783,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30cf38ad2d25a700067c,https://d32dm0rphc51dk.cloudfront.net/U-sstnOaMX1r5Xx5mZZ_iA/medium.jpg,,,,,
515b30d238ad2dfb2f00039a,Portrait of a Young Man,Tempera and oil on panel,ca. 1475/1480,33 × 24.8 cm,33.0,24.8,,,https://api.artsy.net/api/artists?artwork_id=515b30d238ad2dfb2f00039a,https://d32dm0rphc51dk.cloudfront.net/QWFyRKbv8mbKKI8VoS02aA/medium.jpg,,,,,
515b30d638ad2d25a700068b,George Duke of Buckingham with his Brother Francis,Mezzotint,1752,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30d638ad2d25a700068b,https://d32dm0rphc51dk.cloudfront.net/fT2Yf1x2jv69XkXllmcLeg/medium.jpg,,,,,
515b30d8223afaab8f0006cf,Le midi,Etching and engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30d8223afaab8f0006cf,https://d32dm0rphc51dk.cloudfront.net/fbtr3HANop350muZOgNF7w/medium.jpg,,,,,
515b30dd056351dc330019d1,Massacre of the Innocents [recto],Pen and brown ink with brown wash on blue-green paper,,18.1 × 17.9 cm,18.1,17.9,,,https://api.artsy.net/api/artists?artwork_id=515b30dd056351dc330019d1,https://d32dm0rphc51dk.cloudfront.net/9utGA2aj1CA03_du3hZ7SA/medium.jpg,,,,,
515b30df223afa9b3e000433,Gian Federico Madruzzo,Oil on canvas,ca. 1560,201.9 × 116.8 cm,201.9,116.8,,,https://api.artsy.net/api/artists?artwork_id=515b30df223afa9b3e000433,https://d32dm0rphc51dk.cloudfront.net/C_mcWuhpiAte0zoxUWTdJg/medium.jpg,,,,,
515b30e3223afa9b3e00043a,Landscape,Ink and wash on laid paper,,19.8 × 28.6 cm,19.8,28.6,,,https://api.artsy.net/api/artists?artwork_id=515b30e3223afa9b3e00043a,https://d32dm0rphc51dk.cloudfront.net/1b8ZC6AmL0IIX2ABpyuibA/medium.jpg,,,,,
515b30e938ad2dfb2f0003a1,Village with Pond,Transfer technique (aquatint?) and roulette with burnished highlights,ca. 1782,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30e938ad2dfb2f0003a1,https://d32dm0rphc51dk.cloudfront.net/gW5kw6Sm3r89Mqoc3xi-eg/medium.jpg,,,,,
515b30ef05635113a5001afb,View of Santron,Etching,1854,,,,,,https://api.artsy.net/api/artists?artwork_id=515b30ef05635113a5001afb,https://d32dm0rphc51dk.cloudfront.net/TvRtBptnfo_CUNzRYJyPqQ/medium.jpg,,,,,
515b30ef38ad2d25a70006a2,The Thames at Battersea,Watercolor over graphite on wove paper,1824,19.5 × 27.6 cm,19.5,27.6,,,https://api.artsy.net/api/artists?artwork_id=515b30ef38ad2d25a70006a2,https://d32dm0rphc51dk.cloudfront.net/0LINI-Ppi-tH2V1Fwx0cHg/medium.jpg,,,,,
515b30ef38ad2dfb2f0003a8,"Voorstraatshaven, Dordrecht","Etching and aquatint on cream, heavy wove paper",1898/1900,37.1 × 44.9 cm,37.1,44.9,,,https://api.artsy.net/api/artists?artwork_id=515b30ef38ad2dfb2f0003a8,https://d32dm0rphc51dk.cloudfront.net/N19pQGfKIF5aIJ1jcyBY6A/medium.jpg,,,,,
515b30f9056351dc330019e0,"Louis XIV, 1638-1715, King of France 1643 [obverse]",Lead,1684,8.6 cm,8.6,,,,https://api.artsy.net/api/artists?artwork_id=515b30f9056351dc330019e0,https://d32dm0rphc51dk.cloudfront.net/6lLtknw_icKRKi7Bki8KzA/medium.jpg,,,,,
515b30fd223afaab8f0006de,Village beside a Canal,Engraving on laid paper,second half 17th century,12.4 × 21.1 cm,12.4,21.1,,,https://api.artsy.net/api/artists?artwork_id=515b30fd223afaab8f0006de,https://d32dm0rphc51dk.cloudfront.net/0moNb5pGvf7jN7kcfJs6-A/medium.jpg,,,,,
515b31019562c8fee200187d,"Louis XVI, King of France",Engraving on laid paper [trial state],1783,39.2 × 29.8 cm,39.2,29.8,,,https://api.artsy.net/api/artists?artwork_id=515b31019562c8fee200187d,https://d32dm0rphc51dk.cloudfront.net/uuAp_lZLLYNLxnXKl6q5Ew/medium.jpg,,,,,
515b310205635113a5001b02,Le contretemps,Etching and engraving,1786,,,,,,https://api.artsy.net/api/artists?artwork_id=515b310205635113a5001b02,https://d32dm0rphc51dk.cloudfront.net/UXXQw5uqeMrEBrpgerDxIw/medium.jpg,,,,,
515b3106223afaab8f0006ed,Allegorical Figure: Woman with Sword and Sphere,Niello print,ca. 1490/1510,5.6 × 2.2 cm,5.6,2.2,,,https://api.artsy.net/api/artists?artwork_id=515b3106223afaab8f0006ed,https://d32dm0rphc51dk.cloudfront.net/l2RXrrglRNJpiaRaoDjp5Q/medium.jpg,,,,,
515b3108223afaab8f0006f4,Le coup de vent (The Gust of Wind),Etching,1785,,,,,,https://api.artsy.net/api/artists?artwork_id=515b3108223afaab8f0006f4,https://d32dm0rphc51dk.cloudfront.net/MSt71XmCDuhlFUddg2fF8w/medium.jpg,,,,,
515b310b9562c8fee2001884,A Turkish Horseman,Woodcut,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b310b9562c8fee2001884,https://d32dm0rphc51dk.cloudfront.net/qVvKLpWy7nRpqAFHefI32w/medium.jpg,,,,,
515b312138ad2dfb2f0003c7,Les devineresses (The Fortune-Tellers),Hand-colored etching,published 1756,,,,,,https://api.artsy.net/api/artists?artwork_id=515b312138ad2dfb2f0003c7,https://d32dm0rphc51dk.cloudfront.net/X9FbhCo-3v2EtcZMdcQJ5w/medium.jpg,,,,,
515b312438ad2dfb2f0003ce,Fontenelle,Engraving on laid paper [final state],in or after 1796,27.9 × 20.6 cm,27.9,20.6,,,https://api.artsy.net/api/artists?artwork_id=515b312438ad2dfb2f0003ce,https://d32dm0rphc51dk.cloudfront.net/Go8iIGV1McIVkRy29sZYrw/medium.jpg,,,,,
515b3128223afaab8f000703,Landscape with a Mill,Etching on laid paper,ca. 1650,24.8 × 32.5 cm,24.8,32.5,,,https://api.artsy.net/api/artists?artwork_id=515b3128223afaab8f000703,https://d32dm0rphc51dk.cloudfront.net/1tEfrS9dL7_4ep89n2eRyg/medium.jpg,,,,,
515b312b223afa9b3e000468,Jupiter as an Eagle Bringing the Infant Hercules to Juno [reverse],Bronze,1562,,,,,,https://api.artsy.net/api/artists?artwork_id=515b312b223afa9b3e000468,https://d32dm0rphc51dk.cloudfront.net/R6DwQwUMLTIL0vcJdIuREg/medium.jpg,,,,,
515b312c38ad2dfb2f0003d5,Venus Blindfolding Cupid,Oil on canvas,ca. 1560/1570,122.4 × 97.3 cm,122.4,97.3,,,https://api.artsy.net/api/artists?artwork_id=515b312c38ad2dfb2f0003d5,https://d32dm0rphc51dk.cloudfront.net/02FGBKifbxo7sHVjurM3JQ/medium.jpg,,,,,
515b31309562c8fee2001893,Presentation of the Virgin in the Temple [recto],"Pen and brown ink and brown wash over black chalk, squared for transfer, on laid paper",ca. 1620,27.9 × 18.7 cm,27.9,18.7,,,https://api.artsy.net/api/artists?artwork_id=515b31309562c8fee2001893,https://d32dm0rphc51dk.cloudfront.net/ecB9GosY1_K_Os8AHchJQg/medium.jpg,,,,,
515b31369562c86fb80018a2,The Merry Shoemaker,Etching,1695,25.2 × 17.9 cm,25.2,17.9,,,https://api.artsy.net/api/artists?artwork_id=515b31369562c86fb80018a2,https://d32dm0rphc51dk.cloudfront.net/wIdLNMfXTaqbIm9nll1nSw/medium.jpg,,,,,
515b313705635113a5001b09,Franciscus de Mendoza,Engraving,published 1626,18.3 × 13.5 cm,18.3,13.5,,,https://api.artsy.net/api/artists?artwork_id=515b313705635113a5001b09,https://d32dm0rphc51dk.cloudfront.net/tt5DLOrg5DB5eF0uxDEl2A/medium.jpg,,,,,
515b313b223afa9b3e000477,The Annunciation,Etching,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b313b223afa9b3e000477,https://d32dm0rphc51dk.cloudfront.net/IjyxEuiNNAd4tZ53TbzknQ/medium.jpg,,,,,
515b313d223afaab8f000712,Four Oval Compositions,Pen and brown ink with gray and yellow washes over graphite on laid paper,ca. 1775,,,,,,https://api.artsy.net/api/artists?artwork_id=515b313d223afaab8f000712,https://d32dm0rphc51dk.cloudfront.net/YyAsTMuu6_J6O9Bisg_XMw/medium.jpg,,,,,
515b314e223afa9b3e00047e,Studies for Elaine,Graphite on blue wove paper,ca. 1880,29.8 × 21.7 cm,29.8,21.7,,,https://api.artsy.net/api/artists?artwork_id=515b314e223afa9b3e00047e,https://d32dm0rphc51dk.cloudfront.net/Pn5wp4nC44xvpHzTKMXfYQ/medium.jpg,,,,,
515b31519562c8fee20018a2,Christ on the Cross [recto],Pen and black ink with gray wash on antique laid paper,ca. 1490,21.1 × 17.6 cm,21.1,17.6,,,https://api.artsy.net/api/artists?artwork_id=515b31519562c8fee20018a2,https://d32dm0rphc51dk.cloudfront.net/-8qrOk_3VJzXO6gYC7XNJw/medium.jpg,,,,,
515b3154223afaab8f000721,Annette a l'age de vingt ans (Annette at the Age of Twenty Years),Etching,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b3154223afaab8f000721,https://d32dm0rphc51dk.cloudfront.net/sul9PSFG8jddpn_efH3wuw/medium.jpg,,,,,
515b315705635113a5001b18,L'Ecole de l'idéal; Le Petit Eyolf,Photomechanical process on light brown wove paper,1895,37.6 × 14 cm,37.6,14.0,,,https://api.artsy.net/api/artists?artwork_id=515b315705635113a5001b18,https://d32dm0rphc51dk.cloudfront.net/2_1hYYAA5C3mGtCrPZ4hlg/medium.jpg,,,,,
515b31589562c86fb80018a9,Three Marys at the Tomb,Hand-colored woodcut,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31589562c86fb80018a9,https://d32dm0rphc51dk.cloudfront.net/WKcsUamj5Ss4fSlK6LeX_Q/medium.jpg,,,,,
515b31599562c8fee20018a9,The Harpies Attacking Aeneas and His Companions,"Pen and brown ink over traces of black chalk, heightened with white on light brown laid paper",1670s/1680s,18.1 × 30.2 cm,18.1,30.2,,,https://api.artsy.net/api/artists?artwork_id=515b31599562c8fee20018a9,https://d32dm0rphc51dk.cloudfront.net/Nabt5HOgQHN909a1W_2SRQ/medium.jpg,,,,,
515b315d38ad2dfb2f0003f4,The Dead Christ Supported by an Angel (The Trinity),Painted and gilded alabaster,ca. 1440,31.1 × 22.5 × 9.8 cm,31.1,22.5,9.8,,https://api.artsy.net/api/artists?artwork_id=515b315d38ad2dfb2f0003f4,https://d32dm0rphc51dk.cloudfront.net/EmLstg-um7yLcs6e2Ejkig/medium.jpg,,,,,
515b3160056351dc33001a07,Martino,Engraving,1619,,,,,,https://api.artsy.net/api/artists?artwork_id=515b3160056351dc33001a07,https://d32dm0rphc51dk.cloudfront.net/Ll0tDhrIDjfHY-Gzv_doTQ/medium.jpg,,,,,
515b316905635113a5001b1f,Three Children Playing with a Donkey (Trois enfants jouant avec un ane),Lithograph,1820,,,,,,https://api.artsy.net/api/artists?artwork_id=515b316905635113a5001b1f,https://d32dm0rphc51dk.cloudfront.net/5tsl1jiCcLLFHu3H0c5RkA/medium.jpg,,,,,
515b316a9562c86fb80018c0,Harbor at Sunset,Oil on canvas,late 17th century,49.1 × 66.5 cm,49.1,66.5,,,https://api.artsy.net/api/artists?artwork_id=515b316a9562c86fb80018c0,https://d32dm0rphc51dk.cloudfront.net/pnoy5M6JYrJB4mEnN9szdQ/medium.jpg,,,,,
515b316d9562c8fee20018b8,The Presentation in the Temple (The Circumcision),Chiaroscuro woodcut in black [trial proof of key block],1739,,,,,,https://api.artsy.net/api/artists?artwork_id=515b316d9562c8fee20018b8,https://d32dm0rphc51dk.cloudfront.net/dHZYTcZmSgZcMamUncjwNw/medium.jpg,,,,,
515b3172056351dc33001a16,The Virgin Appearing to Saint Gregory and Saint Andrew,Pen and brown ink with gray wash over black chalk on laid paper,,46.8 × 22.9 cm,46.8,22.9,,,https://api.artsy.net/api/artists?artwork_id=515b3172056351dc33001a16,https://d32dm0rphc51dk.cloudfront.net/PXcDAGuDg28tUjOzvZ9YnA/medium.jpg,,,,,
515b31789562c86fb80018d6,Jupiter Assuming the Form of Diana,Engraving on laid paper,,17.5 × 24.9 cm,17.5,24.9,,,https://api.artsy.net/api/artists?artwork_id=515b31789562c86fb80018d6,https://d32dm0rphc51dk.cloudfront.net/27Y5WDPQ-lYAnlKOrIBo-A/medium.jpg,,,,,
515b317a9562c8fee20018bf,Christ Washing the Disciples' Feet,Oil on panel,ca. 1520/1525,35.9 × 52.1 cm,35.9,52.1,,,https://api.artsy.net/api/artists?artwork_id=515b317a9562c8fee20018bf,https://d32dm0rphc51dk.cloudfront.net/RkZ5HrMW2A11ghNv_cGRZQ/medium.jpg,,,,,
515b317b223afa9b3e000485,"Catherine, Lady Bampfylde",Mezzotint,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b317b223afa9b3e000485,https://d32dm0rphc51dk.cloudfront.net/QZldYLL5Ej4CxqEZTuKf5A/medium.jpg,,,,,
515b317f05635113a5001b2e,Prospetto della Chiesa di S. Simeone Appostolo,Engraving and etching on laid paper,1742,49.1 × 66.4 cm,49.1,66.4,,,https://api.artsy.net/api/artists?artwork_id=515b317f05635113a5001b2e,https://d32dm0rphc51dk.cloudfront.net/_8jyZvmS4lf_bnnjg9PTxw/medium.jpg,,,,,
515b3183056351dc33001a1d,Venus and Cupid on a Dolphin,Chalk manner printed in black and white on blue paper,1767,44.6 × 31.8 cm,44.6,31.8,,,https://api.artsy.net/api/artists?artwork_id=515b3183056351dc33001a1d,https://d32dm0rphc51dk.cloudfront.net/7cspWTCtv2PpK9qdLEb7Rg/medium.jpg,,,,,
515b318f9562c86fb800192c,St. Valery sur somme,Graphite on light brown wove paper,,9.8 × 23.2 cm,9.8,23.2,,,https://api.artsy.net/api/artists?artwork_id=515b318f9562c86fb800192c,https://d32dm0rphc51dk.cloudfront.net/d8uIGdQSWk-8MuMCFpcyVA/medium.jpg,,,,,
515b319b223afaab8f00075b,The Satyr's Family (La famille du satyre),Etching,1763,,,,,,https://api.artsy.net/api/artists?artwork_id=515b319b223afaab8f00075b,https://d32dm0rphc51dk.cloudfront.net/wpKCX9jbVc-ty8-x5Ie-Og/medium.jpg,,,,,
515b319b38ad2d25a70006f7,"Philippe le Roy, Lord of Ravels",Etching,probably 1626/1641,,,,,,https://api.artsy.net/api/artists?artwork_id=515b319b38ad2d25a70006f7,https://d32dm0rphc51dk.cloudfront.net/wTHc7TAeYJ_C24g4Qq5Nwg/medium.jpg,,,,,
515b319b9562c86fb8001933,The Swallow Tail Hawk (Falco furcatus),Hand-colored engraving on laid paper,published 1754,43.5 × 30.8 cm,43.5,30.8,,,https://api.artsy.net/api/artists?artwork_id=515b319b9562c86fb8001933,https://d32dm0rphc51dk.cloudfront.net/T06S64MkT-eBj8dK9sde8w/medium.jpg,,,,,
515b319e9562c86fb800193a,Gardens of an Italian Villa (Villa Medici?),Brush and brown ink over graphite on laid paper,,14.3 × 17.5 cm,14.3,17.5,,,https://api.artsy.net/api/artists?artwork_id=515b319e9562c86fb800193a,https://d32dm0rphc51dk.cloudfront.net/yaeO1i2b371-YcRvzLUdmg/medium.jpg,,,,,
515b31a1223afaab8f000772,Avis aux amateurs,Gillotype on newsprint,1871,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31a1223afaab8f000772,https://d32dm0rphc51dk.cloudfront.net/-uVs2qjjK9DS6oZ3_OfcVg/medium.jpg,,,,,
515b31a59562c8fee2001905,Arco di Druso,Etching on laid paper,1794,49.1 × 39.2 cm,49.1,39.2,,,https://api.artsy.net/api/artists?artwork_id=515b31a59562c8fee2001905,https://d32dm0rphc51dk.cloudfront.net/wPOa_RGAHkPil0JQfUc9iA/medium.jpg,,,,,
515b31ab38ad2d25a70006fe,The Lamentation of the Virgin,Engraving,1510,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ab38ad2d25a70006fe,https://d32dm0rphc51dk.cloudfront.net/yCLFY7EhtnbSCgCow1_q8A/medium.jpg,,,,,
515b31ae9562c86fb8001949,The Nativity,"Metalcut, hand-colored in yellow, red-brown lake, and green",ca. 1470/1480,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ae9562c86fb8001949,https://d32dm0rphc51dk.cloudfront.net/Fl6zpSxkeUOoLZMEXa-n3A/medium.jpg,,,,,
515b31b338ad2dfb2f000437,J. Claude Fulchiron,Lithograph,1833,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31b338ad2dfb2f000437,https://d32dm0rphc51dk.cloudfront.net/MCZ-WGGbKBpbFRnZrjveWg/medium.jpg,,,,,
515b31bc056351dc33001a4f,In an Elevator,Lithograph on wove paper,1916,25.6 × 20.3 cm,25.6,20.3,,,https://api.artsy.net/api/artists?artwork_id=515b31bc056351dc33001a4f,https://d32dm0rphc51dk.cloudfront.net/II67UeEbIP2y8Iza2CoFFg/medium.jpg,,,,,
515b31bf38ad2dfb2f00043e,The Small Pony from Calmese (Le petit poney de Calmèse),Lithograph in dark brown on velin paper,1899,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31bf38ad2dfb2f00043e,https://d32dm0rphc51dk.cloudfront.net/xjSr5nc60Pp4kVKgTa1Apg/medium.jpg,,,,,
515b31c0223afa9b3e0004c6,Effigy of St. Jerome,Etching and engraving on laid paper [restrike],1619,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31c0223afa9b3e0004c6,https://d32dm0rphc51dk.cloudfront.net/K5TsS52p-59HmBvfiINoWQ/medium.jpg,,,,,
515b31c205635113a5001b60,"Milkmaid of Boulogne, 3rd plate (Laitiere a Boulogne)",Etching and drypoint,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31c205635113a5001b60,https://d32dm0rphc51dk.cloudfront.net/OhEwtLTV3pisEQtsR3OzrQ/medium.jpg,,,,,
515b31ca38ad2dfb2f00044d,Orphans (Les orphelins (?)),Etching and drypoint?,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ca38ad2dfb2f00044d,https://d32dm0rphc51dk.cloudfront.net/hx4FMTuAD_tFHozaj7kLfg/medium.jpg,,,,,
515b31ce9562c8fee200190c,The Logger-head Turtle (Testudo Cavanna),Hand-colored etching,published 1731-1743,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ce9562c8fee200190c,https://d32dm0rphc51dk.cloudfront.net/hQJjcnUVPvA8HURd-9k5mQ/medium.jpg,,,,,
515b31cf38ad2d25a7000715,Mercatoris Hollandici Vxor,Etching,1644,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31cf38ad2d25a7000715,https://d32dm0rphc51dk.cloudfront.net/YXoqofN8vgyRJELdIUaJ_w/medium.jpg,,,,,
515b31d338ad2d25a700071c,Juno Lucina,Lithograph [proof before letters],published 1829,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31d338ad2d25a700071c,https://d32dm0rphc51dk.cloudfront.net/RZXVJ9mqVouZ9mwh1UKJQw/medium.jpg,,,,,
515b31d505635113a5001b6f,Ecce Homo,Woodcut on laid paper,1522,12.7 × 8.6 cm,12.7,8.6,,,https://api.artsy.net/api/artists?artwork_id=515b31d505635113a5001b6f,https://d32dm0rphc51dk.cloudfront.net/UwWkYFArUHVe8OxCf_Pofg/medium.jpg,,,,,
515b31d738ad2d25a7000723,A Young Man in a Broad Hat,Black and white chalks on light brown laid paper,ca. 1745,43 × 31.3 cm,43.0,31.3,,,https://api.artsy.net/api/artists?artwork_id=515b31d738ad2d25a7000723,https://d32dm0rphc51dk.cloudfront.net/sPyDEkVqvfK2RrGTSFMOzA/medium.jpg,,,,,
515b31da9562c8fee2001913,Saint Catherine,Engraving,ca. 1480/1490,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31da9562c8fee2001913,https://d32dm0rphc51dk.cloudfront.net/KJhsKMxrzxCUa89Xi3tthg/medium.jpg,,,,,
515b31dc38ad2d25a7000732,Saint Peter,Woodcut,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31dc38ad2d25a7000732,https://d32dm0rphc51dk.cloudfront.net/LRakSt5pZCdOMVIguK3IYA/medium.jpg,,,,,
515b31e3223afa9b3e0004d5,Adam Standing,Engraving,1524,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31e3223afa9b3e0004d5,https://d32dm0rphc51dk.cloudfront.net/XgVHFKobwnYI8X0hZcnv4Q/medium.jpg,,,,,
515b31e39562c86fb8001967,The Fall of Babylon,Engraving,1546/1556,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31e39562c86fb8001967,https://d32dm0rphc51dk.cloudfront.net/ivHzEPwjRBNJX4riwTIGvA/medium.jpg,,,,,
515b31eb9562c8fee2001922,Winged Woman on a Star,Engraving,ca. 1515/1518,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31eb9562c8fee2001922,https://d32dm0rphc51dk.cloudfront.net/wmE-wmhLoCYqoKL7fC4gqA/medium.jpg,,,,,
515b31ed223afa9b3e0004dc,Verkauf des Schattens,Color woodcut printed from two blocks on medium thick wove paper,1915,41 × 34.8 cm,41.0,34.8,,,https://api.artsy.net/api/artists?artwork_id=515b31ed223afa9b3e0004dc,https://d32dm0rphc51dk.cloudfront.net/wamS5KxvagJGmjCCO6zZlw/medium.jpg,,,,,
515b31ee223afaab8f000791,Three Hungarians,Etching on laid paper [restrike],,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ee223afaab8f000791,https://d32dm0rphc51dk.cloudfront.net/W0fkkq1sjgsax9CIBLlhgg/medium.jpg,,,,,
515b31f805635113a5001b76,Gardeuse d'oies nue (Nude Goose Girl),Lithograph (zinc),ca. 1897,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31f805635113a5001b76,https://d32dm0rphc51dk.cloudfront.net/Ez2SIo-THmHQDPPzErBqrg/medium.jpg,,,,,
515b31ff38ad2d25a7000741,Mlle. Lender and Baron (Mlle. Lender et Baron),Lithograph in olive green,1893,,,,,,https://api.artsy.net/api/artists?artwork_id=515b31ff38ad2d25a7000741,https://d32dm0rphc51dk.cloudfront.net/dza33gnSMzUd83YKFegElg/medium.jpg,,,,,
515b320405635113a5001b85,"Kalaat el Hosn (Castle of the Knights, Syria)",Paper negative,1859,22.5 × 29.1 cm,22.5,29.1,,,https://api.artsy.net/api/artists?artwork_id=515b320405635113a5001b85,https://d32dm0rphc51dk.cloudfront.net/o4LfM6sjfsZRt6-wLnKJMA/medium.jpg,,,,,
515b32079562c86fb8001976,Bird-Cages Chelsea,Etching,ca. 1886/1888,,,,,,https://api.artsy.net/api/artists?artwork_id=515b32079562c86fb8001976,https://d32dm0rphc51dk.cloudfront.net/ZXClTHcAhIpMiDvjTsgCXA/medium.jpg,,,,,
515b320c05635113a5001b8c,An Elegant Company Playing Board Games,"Pen and gray ink with gray wash, corrected with white gouache, incised throughout, verso reddened for transfer",1756,16.5 × 26.5 cm,16.5,26.5,,,https://api.artsy.net/api/artists?artwork_id=515b320c05635113a5001b8c,https://d32dm0rphc51dk.cloudfront.net/Ih6Vx_uilXkqrjiE_lWTJQ/medium.jpg,,,,,
515b320c223afaab8f00079b,Irene di Spilimbergo,Oil on canvas,ca. 1560,122.1 × 106.5 cm,122.1,106.5,,,https://api.artsy.net/api/artists?artwork_id=515b320c223afaab8f00079b,https://d32dm0rphc51dk.cloudfront.net/7qdqBkMgZOHzLcD_nQeH-Q/medium.jpg,,,,,
515b321038ad2d25a7000750,Stag in the Water,Etching,1628,,,,,,https://api.artsy.net/api/artists?artwork_id=515b321038ad2d25a7000750,https://d32dm0rphc51dk.cloudfront.net/PJ4fKwvDjKH7G_ERmXU_Ig/medium.jpg,,,,,
515b3213223afa9b3e0004f2,Sepolcro di Plauzio vicini a Tivoli,Etching on laid paper,1795,49.2 × 39.2 cm,49.2,39.2,,,https://api.artsy.net/api/artists?artwork_id=515b3213223afa9b3e0004f2,https://d32dm0rphc51dk.cloudfront.net/rvDoRZmaHnrlHVeULCjykg/medium.jpg,,,,,
515b321b38ad2dfb2f00048c,"Gillingham Pier, London [verso]",Graphite and black chalk on wove paper,ca. 1884,5.6 × 17.5 cm,5.6,17.5,,,https://api.artsy.net/api/artists?artwork_id=515b321b38ad2dfb2f00048c,https://d32dm0rphc51dk.cloudfront.net/nQOb6hIFK17cmicx9c01XQ/medium.jpg,,,,,
515b321e056351dc33001a66,"Anne of Austria, Queen of France and Navarre",Engraving,1666,,,,,,https://api.artsy.net/api/artists?artwork_id=515b321e056351dc33001a66,https://d32dm0rphc51dk.cloudfront.net/1HTmgY0XYv3pjt6NEOf3QA/medium.jpg,,,,,
515b321f223afa9b3e0004f9,Diana and Orion,Engraving,,,,,,,https://api.artsy.net/api/artists?artwork_id=515b321f223afa9b3e0004f9,https://d32dm0rphc51dk.cloudfront.net/tz_4ai9J7xA7KrZe58x6Dw/medium.jpg,,,,,
515b322738ad2dfb2f000493,A Fellow of Maudlin,Etching,1784,,,,,,https://api.artsy.net/api/artists?artwork_id=515b322738ad2dfb2f000493,https://d32dm0rphc51dk.cloudfront.net/riBrmzX4XmhwVHkk_pjgiQ/medium.jpg,,,,,
515b322b9562c8fee2001938,Visit to the Nurse,Gray wash and watercolor over black chalk on laid paper,ca. 1780/1790,30.2 × 38.1 cm,30.2,38.1,,,https://api.artsy.net/api/artists?artwork_id=515b322b9562c8fee2001938,https://d32dm0rphc51dk.cloudfront.net/HR3V-i2VVukzoWWltpXNjw/medium.jpg,,,,,
